시군구,번지,본번,부번,아파트명,전용면적(㎡),계약년월,계약일,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지,"k-단지분류(아파트,주상복합등등)",k-전화번호,k-팩스번호,단지소개기존clob,k-세대타입(분양형태),k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-홈페이지,k-등록일자,k-수정일자,고용보험관리번호,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,기타/의무/임대/임의=1/2/3/4,단지승인일,사용허가여부,관리비 업로드,좌표X,좌표Y,단지신청일,target
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201712,12,13,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201712,26,3,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201801,14,14,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,137.9,201801,30,10,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201802,7,4,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201802,20,5,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,157.05,201803,7,10,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201803,14,9,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201803,23,2,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,121.48,201803,29,6,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146000
서울특별시 강남구 청담동,50-5,50.0,5.0,대우유로카운티,155.37,201808,9,11,2004,도산대로92길 10,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177000
서울특별시 강남구 청담동,69-18,69.0,18.0,동양파라곤,224.3836,201712,6,2,2006,학동로97길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000
서울특별시 강남구 청담동,69-18,69.0,18.0,동양파라곤,244.9768,201712,29,4,2006,학동로97길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000
서울특별시 강남구 청담동,69-18,69.0,18.0,동양파라곤,244.925,201807,20,10,2006,학동로97길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000
서울특별시 강남구 청담동,69-18,69.0,18.0,동양파라곤,244.925,201807,25,2,2006,학동로97길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201710,31,2,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201711,13,10,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201712,8,13,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201801,15,14,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201801,16,14,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201801,16,6,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201801,24,15,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201803,8,16,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201806,27,12,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000
서울특별시 강남구 청담동,134,134.0,0.0,래미안청담로이뷰,110.2,201807,28,11,1992,영동대로142길 16,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000
서울특별시 강남구 청담동,130-7,130.0,7.0,마크힐스이스트윙,192.86,201802,22,19,2010,영동대로142길 19,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590000
서울특별시 강남구 청담동,125,125.0,0.0,범신칼릭스빌,84.78,201712,27,4,2005,도산대로89길 12,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000
서울특별시 강남구 청담동,125,125.0,0.0,범신칼릭스빌,84.78,201712,29,6,2005,도산대로89길 12,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000
서울특별시 강남구 청담동,129-7,129.0,7.0,빌폴라리스,166.01,201807,24,10,2009,압구정로79길 76,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,84.86,201711,1,16,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,114.83,201711,4,5,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,114.83,201711,9,2,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,114.83,201711,10,10,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,84.98,201711,25,2,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109700
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,114.83,201712,11,8,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,59.99,201803,30,6,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,114.83,201808,30,14,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000
서울특별시 강남구 청담동,42,42.0,0.0,삼성청담,59.99,201809,8,15,1999,학동로 405,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000
서울특별시 강남구 청담동,113-16,113.0,16.0,삼호빌라A동,196.53,201710,10,5,1997,도산대로83길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000
서울특별시 강남구 청담동,113-16,113.0,16.0,삼호빌라A동,196.53,201807,13,6,1997,도산대로83길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000
서울특별시 강남구 청담동,104-5,104.0,5.0,삼호빌라씨동,164.91,201805,14,3,1998,도산대로83길 55,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000
서울특별시 강남구 청담동,104-5,104.0,5.0,삼호빌라씨동,229.77,201805,18,2,1998,도산대로83길 55,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.88,201711,14,15,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109500
서울특별시 강남구 청담동,10,10.0,0.0,삼환,99.01,201712,9,13,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,114.97,201712,26,8,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.88,201802,10,14,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.88,201805,22,14,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.98,201808,1,6,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.98,201808,21,11,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000
서울특별시 강남구 청담동,10,10.0,0.0,삼환,84.88,201809,12,4,1999,학동로77길 49,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000
서울특별시 강남구 청담동,127-16,127.0,16.0,상지리츠빌,164.39,201712,22,1,2001,도산대로101길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000
서울특별시 강남구 청담동,127-16,127.0,16.0,상지리츠빌,165.17,201809,13,1,2001,도산대로101길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,186.42,201711,18,2,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,187.55,201801,15,4,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,161.42,201803,26,5,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,186.42,201806,11,5,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,186.42,201808,11,6,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000
서울특별시 강남구 청담동,122-1,122.0,1.0,상지리츠빌10차,160.11,201809,26,6,2007,도산대로85길 24,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197500
서울특별시 강남구 청담동,114,114.0,0.0,상지리츠빌4A,245.54,201712,11,7,2000,압구정로77길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000
서울특별시 강남구 청담동,106-1,106.0,1.0,상지리츠빌6,150.85,201711,9,4,2002,도산대로85길 52,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000
서울특별시 강남구 청담동,128-18,128.0,18.0,상지리츠빌카일룸2차,244.32,201712,23,15,2006,압구정로79길 87,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570000
서울특별시 강남구 청담동,128-18,128.0,18.0,상지리츠빌카일룸2차,244.32,201802,13,7,2006,압구정로79길 87,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000
서울특별시 강남구 청담동,128-18,128.0,18.0,상지리츠빌카일룸2차,244.32,201803,8,2,2006,압구정로79길 87,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000
서울특별시 강남구 청담동,128-18,128.0,18.0,상지리츠빌카일룸2차,244.32,201806,20,13,2006,압구정로79길 87,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590000
서울특별시 강남구 청담동,128,128.0,0.0,상지카일룸,244.98,201806,21,13,2003,도산대로101길 38,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000
서울특별시 강남구 청담동,134-16,134.0,16.0,신동아,84.94,201712,2,12,1997,학동로105길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000
서울특별시 강남구 청담동,134-16,134.0,16.0,신동아,84.94,201801,19,7,1997,학동로105길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000
서울특별시 강남구 청담동,134-16,134.0,16.0,신동아,84.94,201803,20,1,1997,학동로105길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000
서울특별시 강남구 청담동,134-16,134.0,16.0,신동아,84.94,201805,10,8,1997,학동로105길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000
서울특별시 강남구 청담동,134-16,134.0,16.0,신동아,84.94,201808,10,14,1997,학동로105길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000
서울특별시 강남구 청담동,141-6,141.0,6.0,신동아빌라트,226.47,201807,3,2,1995,도산대로81길 61,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000
서울특별시 강남구 청담동,104-13,104.0,13.0,씨티2차,97.74,201804,7,1,1992,선릉로190길 90,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000
서울특별시 강남구 청담동,105,105.0,0.0,씨티3차,149.77,201805,30,4,1996,도산대로83길 58,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192000
서울특별시 강남구 청담동,104-2,104.0,2.0,엘지빌라,244.73,201803,30,1,1998,압구정로75길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000
서울특별시 강남구 청담동,102-7,102.0,7.0,연세리버빌,236.42,201809,3,10,1997,선릉로190길 72,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000
서울특별시 강남구 청담동,102-7,102.0,7.0,연세리버빌,236.42,201809,12,11,1997,선릉로190길 72,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000
서울특별시 강남구 청담동,104,104.0,0.0,연세리버빌3,243.39,201711,29,10,1999,선릉로190길 84,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343000
서울특별시 강남구 청담동,102-6,102.0,6.0,연세빌라,125.64,201803,25,5,1997,선릉로190길 78,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000
서울특별시 강남구 청담동,102-6,102.0,6.0,연세빌라,125.64,201808,21,14,1997,선릉로190길 78,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000
서울특별시 강남구 청담동,36,36.0,0.0,영풍마드레빌,84.82,201801,5,2,2003,학동로63길 13,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000
서울특별시 강남구 청담동,11-25,11.0,25.0,우성,98.53,201801,13,6,2005,삼성로147길 22,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000
서울특별시 강남구 청담동,11-25,11.0,25.0,우성,84.7,201806,30,5,2005,삼성로147길 22,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000
서울특별시 강남구 청담동,94,94.0,0.0,이니그마빌,244.77,201710,17,3,2001,압구정로62길 17-4,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,145.69,201711,2,12,1984,학동로87길 9,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,109.31,201712,27,10,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,145.69,201801,24,5,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,109.31,201801,24,3,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,109.31,201802,12,11,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171500
서울특별시 강남구 청담동,65,65.0,0.0,진흥,109.31,201804,24,11,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000
서울특별시 강남구 청담동,65,65.0,0.0,진흥,109.31,201808,25,12,1984,학동로 513,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,112.5,201710,28,1,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,113.21,201711,11,5,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,113.21,201712,6,5,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,84.97,201712,13,6,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,101.7,201712,25,3,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,101.7,201801,13,3,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,113.21,201801,15,8,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,101.7,201801,16,4,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,112.5,201801,20,2,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,101.7,201802,2,10,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000
서울특별시 강남구 청담동,14,14.0,0.0,청담2차이-편한세상,84.97,201807,28,9,2006,도산대로70길 25,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,15,15.0,0.0,청담2차이-편한세상,98.05,201712,1,3,2005,도산대로70길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000
서울특별시 강남구 청담동,15,15.0,0.0,청담2차이-편한세상,98.05,201712,2,4,2005,도산대로70길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000
서울특별시 강남구 청담동,15,15.0,0.0,청담2차이-편한세상,91.42,201809,4,2,2005,도산대로70길 43,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000
서울특별시 강남구 청담동,15-21,15.0,21.0,청담2차이-편한세상,119.55,201711,21,4,2006,도산대로78길 51,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000
서울특별시 강남구 청담동,15-21,15.0,21.0,청담2차이-편한세상,78.73,201801,12,11,2006,도산대로78길 51,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,15-21,15.0,21.0,청담2차이-편한세상,119.55,201808,17,2,2006,도산대로78길 51,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000
서울특별시 강남구 청담동,44-21,44.0,21.0,청담3차이-편한세상,84.97,201710,26,6,2007,선릉로132길 54,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000
서울특별시 강남구 청담동,44-21,44.0,21.0,청담3차이-편한세상,84.97,201801,6,6,2007,선릉로132길 54,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000
서울특별시 강남구 청담동,44-21,44.0,21.0,청담3차이-편한세상,84.09,201806,4,5,2007,선릉로132길 54,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500
서울특별시 강남구 청담동,44-21,44.0,21.0,청담3차이-편한세상,84.97,201806,17,6,2007,선릉로132길 54,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126500
서울특별시 강남구 청담동,44-21,44.0,21.0,청담3차이-편한세상,84.97,201808,18,7,2007,선릉로132길 54,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000
서울특별시 강남구 청담동,28-20,28.0,20.0,청담4차이-편한세상,84.51,201710,17,9,2011,학동로73길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000
서울특별시 강남구 청담동,121-14,121.0,14.0,청담8차상지리츠빌,273.45,201712,29,4,2003,도산대로83길 22,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000
서울특별시 강남구 청담동,121-14,121.0,14.0,청담8차상지리츠빌,203.47,201802,8,2,2003,도산대로83길 22,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201711,8,7,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201712,1,4,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123500
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201712,5,8,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,98.47,201712,6,14,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201712,8,16,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201712,11,6,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,134.24,201712,12,13,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201802,2,11,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201802,3,17,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,113.57,201802,8,14,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201802,24,7,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201803,26,5,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201804,12,9,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151000
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,134.24,201808,24,12,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188700
서울특별시 강남구 청담동,30-33,30.0,33.0,청담대림이-편한세상,81.84,201808,25,16,2002,학동로77길 27,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000
서울특별시 강남구 청담동,59-13,59.0,13.0,청담대우로얄카운티5차,244.27,201808,21,1,2003,도산대로100길 30,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000
서울특별시 강남구 청담동,101-1,101.0,1.0,청담대우로얄카운티6차,166.3,201712,7,4,2005,압구정로71길 20,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207500
